Order_ID,Fecha,Categoria,Producto,Codigo_Producto,Canal,Region,Precio_Unitario,Costo_Unitario,Descuento,Cantidad,Ventas,Cliente_ID
25949,2024-02-29,Tecnología,Mouse Logitech,274,Distribuidor,Oeste,213.14,857.5,0.1,2,426.28,3533
21141,2024-12-28,Muebles,Mesa Reuniones,833,Online,Norte,197.23,299.58,0.05,5,986.13,3617
27561,2024-05-02,Oficina,Bolígrafos,795,Distribuidor,Norte,46.21,36.12,0.1,1,46.21,4123
97955,2022-02-07,Oficina,Carpetas,563,Distribuidor,Oeste,12.84,43.79,0.15,5,64.19,2954
86595,2024-09-28,Muebles,Archivador Metálico,374,Distribuidor,Este,271.42,466.95,0.05,3,814.27,4651
20926,2022-07-16,Oficina,Papel A4,661,Tienda Física,Centro,11.74,17.62,0.15,1,11.74,9088
46212,2023-07-21,Oficina,Papel A4,177,Online,Norte,49.56,46.77,0.15,2,99.12,2419
45789,2022-09-12,Muebles,Archivador Metálico,983,Distribuidor,Centro,219.94,592.56,0.1,2,439.87,1045
99348,2024-01-17,Muebles,Estantería,174,Online,Oeste,47.15,227.03,0.2,5,235.73,7572
13807,2022-05-24,Muebles,Escritorio Ejecutivo,827,Mayorista,Norte,198.17,379.77,0.05,3,594.5,2148
48390,2022-01-02,Tecnología,Laptop Dell,921,Mayorista,Oeste,369.84,880.54,0.05,5,1849.18,8009
15386,2024-11-04,Oficina,Calculadora,502,Online,Oeste,34.43,50.36,0.15,5,172.13,2443
91532,2022-11-09,Muebles,Estantería,394,Online,Este,116.24,673.74,0.15,3,348.72,3865
81027,2023-02-07,Tecnología,Teclado Mecánico,693,Tienda Física,Oeste,91.86,247.85,0.05,2,183.72,9801
51784,2024-05-24,Muebles,Estantería,579,Tienda Física,Norte,803.85,647.89,0.1,1,803.85,2799
44578,2023-11-24,Muebles,Estantería,344,Mayorista,Oeste,448.21,535.69,0.0,1,448.21,4138
31037,2023-03-21,Muebles,Silla Ergonómica,974,Tienda Física,Centro,285.71,596.34,0.0,3,857.13,4934
71210,2024-06-04,Tecnología,Monitor LG,836,Mayorista,Centro,224.18,196.39,0.2,1,224.18,5218
40320,2024-05-31,Tecnología,Webcam HD,766,Online,Sur,412.38,325.85,0.15,1,412.38,2535
50545,2023-01-27,Tecnología,Mouse Logitech,754,Distribuidor,Oeste,140.75,479.07,0.1,4,562.99,1199
79270,2023-01-27,Tecnología,Teclado Mecánico,967,Distribuidor,Centro,211.56,778.62,0.2,2,423.12,3000
34327,2022-07-07,Tecnología,Teclado Mecánico,922,Mayorista,Oeste,338.96,716.83,0.2,4,1355.83,1136
19219,2023-06-19,Oficina,Carpetas,893,Distribuidor,Este,36.36,59.66,0.1,2,72.73,9183
45600,2022-10-25,Tecnología,Teclado Mecánico,573,Online,Centro,269.06,559.99,0.2,5,1345.31,4651
12511,2023-02-23,Muebles,Archivador Metálico,896,Mayorista,Sur,99.16,290.39,0.05,2,198.32,3315
69419,2022-12-31,Muebles,Escritorio Ejecutivo,924,Distribuidor,Este,296.24,745.54,0.0,2,592.47,2148
89612,2022-07-27,Oficina,Carpetas,521,Distribuidor,Oeste,68.04,102.48,0.0,5,340.22,1224
31571,2024-08-10,Muebles,Silla Ergonómica,407,Mayorista,Sur,334.29,209.91,0.15,4,1337.15,5113
92907,2022-10-16,Oficina,Carpetas,346,Distribuidor,Este,4.21,10.36,0.1,4,16.83,3410
99875,2024-09-30,Oficina,Papel A4,963,Mayorista,Sur,41.56,96.33,0.0,5,207.79,8078
92105,2023-12-13,Oficina,Papel A4,711,Online,Oeste,3.92,9.11,0.0,2,7.85,2608
40813,2022-07-14,Tecnología,Laptop Dell,196,Mayorista,Oeste,391.48,682.0,0.2,4,1565.9,6560
37495,2023-07-05,Oficina,Calculadora,265,Online,Centro,46.66,52.37,0.2,1,46.66,2403
91486,2023-12-01,Oficina,Grapadora,942,Online,Oeste,26.21,55.27,0.1,3,78.62,9857
72017,2022-03-27,Muebles,Archivador Metálico,783,Online,Oeste,219.29,584.1,0.05,4,877.15,5113
20802,2024-08-26,Tecnología,Monitor LG,472,Distribuidor,Centro,83.88,166.02,0.1,5,419.38,9138
20091,2024-12-06,Oficina,Papel A4,855,Online,Sur,29.23,58.68,0.0,2,58.46,9801
97886,2022-06-02,Tecnología,Mouse Logitech,196,Online,Este,330.24,497.2,0.2,1,330.24,7852
23364,2024-08-14,Tecnología,Webcam HD,446,Distribuidor,Oeste,265.33,660.28,0.15,3,795.98,5396
55172,2023-01-20,Tecnología,Teclado Mecánico,684,Online,Centro,218.96,594.65,0.0,2,437.92,2526
42345,2022-01-28,Oficina,Calculadora,758,Distribuidor,Oeste,31.23,81.82,0.05,1,31.23,7506
30727,2024-06-10,Tecnología,Teclado Mecánico,613,Online,Este,256.46,332.68,0.15,3,769.39,2296
44589,2023-08-25,Tecnología,Laptop Dell,387,Online,Norte,165.04,186.74,0.1,1,165.04,1640
39184,2023-04-07,Muebles,Archivador Metálico,115,Tienda Física,Sur,341.25,614.58,0.2,1,341.25,8240
69142,2024-12-10,Oficina,Calculadora,615,Online,Sur,23.08,46.0,0.2,1,23.08,3580
77164,2023-08-27,Muebles,Mesa Reuniones,744,Distribuidor,Norte,314.61,336.91,0.2,2,629.22,1847
73124,2023-06-04,Tecnología,Monitor LG,394,Mayorista,Sur,414.2,918.75,0.15,2,828.4,2942
99085,2024-01-01,Oficina,Grapadora,364,Online,Norte,29.19,73.7,0.1,3,87.56,9064
13898,2023-02-12,Oficina,Grapadora,566,Mayorista,Este,13.91,33.57,0.0,2,27.82,8159
95584,2024-05-29,Tecnología,Mouse Logitech,195,Tienda Física,Oeste,271.64,759.88,0.05,4,1086.56,3705
17785,2022-10-21,Oficina,Calculadora,553,Online,Este,27.53,64.95,0.15,5,137.64,2353
39560,2022-06-08,Muebles,Escritorio Ejecutivo,101,Tienda Física,Centro,184.82,349.02,0.1,5,924.08,8937
12464,2023-10-04,Oficina,Carpetas,814,Tienda Física,Centro,28.4,63.09,0.2,4,113.62,9197
49760,2023-03-17,Oficina,Calculadora,461,Online,Norte,10.22,25.83,0.15,5,51.1,2544
81773,2024-03-12,Oficina,Grapadora,632,Online,Oeste,8.27,20.48,0.15,2,16.54,1719
36053,2024-08-12,Muebles,Escritorio Ejecutivo,786,Tienda Física,Centro,594.1,602.27,0.15,1,594.1,2526
71410,2023-07-03,Oficina,Bolígrafos,781,Mayorista,Este,40.86,67.96,0.0,5,204.3,nan
20156,2024-01-28,Oficina,Papel A4,313,Mayorista,Norte,21.18,64.78,0.2,4,84.71,nan
69665,2024-01-02,Tecnología,Laptop Dell,347,Tienda Física,Centro,237.69,248.69,0.0,5,1188.46,7843
17144,2023-10-28,Oficina,Calculadora,619,Mayorista,Centro,65.21,70.42,0.15,2,130.42,8833
43583,2022-11-04,Tecnología,Webcam HD,116,Mayorista,Sur,238.04,231.95,0.0,3,714.12,6218
36450,2023-07-12,Tecnología,Laptop Dell,527,Mayorista,Centro,367.24,740.25,0.05,1,367.24,6308
77465,2023-01-12,Muebles,Escritorio Ejecutivo,652,Online,Oeste,174.69,356.97,0.0,3,524.08,nan
64908,2023-05-04,Oficina,Calculadora,574,Online,Sur,13.63,9.97,0.0,1,13.63,4714
43034,2023-01-04,Oficina,Bolígrafos,574,Tienda Física,Este,34.51,50.94,0.05,1,34.51,7437
55582,2022-10-03,Muebles,Archivador Metálico,912,Mayorista,Norte,246.86,649.96,0.0,1,246.86,4060
21617,2024-04-20,Muebles,Estantería,782,Mayorista,Oeste,265.0,334.92,0.1,2,530.01,8737
40087,2022-11-12,Oficina,Carpetas,727,Online,Este,7.34,14.1,0.1,5,36.7,9312
65975,2023-10-18,Tecnología,Laptop Dell,668,Online,Centro,162.74,381.24,0.05,1,162.74,6643
30647,2023-11-03,Tecnología,Mouse Logitech,907,Tienda Física,Oeste,125.84,455.39,0.0,2,251.68,8778
82095,2024-05-05,Muebles,Mesa Reuniones,158,Online,Oeste,408.54,456.01,0.1,3,1225.62,5954
16302,2023-10-04,Oficina,Grapadora,184,Distribuidor,Centro,22.1,44.37,0.0,2,-44.21,6662
67498,2022-03-09,Tecnología,Laptop Dell,713,Tienda Física,Centro,536.28,846.63,0.05,3,1608.85,4893
71370,2024-01-08,Tecnología,Teclado Mecánico,489,Mayorista,Centro,447.85,558.98,0.1,5,2239.23,6277
36141,2023-07-10,Oficina,Papel A4,172,Distribuidor,Oeste,40.18,25.32,0.2,1,40.18,6852
59059,2024-07-24,Muebles,Silla Ergonómica,928,Distribuidor,Sur,394.4,668.9,0.05,5,1971.99,8532
45375,2024-07-10,Tecnología,Laptop Dell,272,Online,Sur,1040.02,527.63,0.2,1,1040.02,4651
68260,2022-04-09,Muebles,Silla Ergonómica,177,Tienda Física,Este,146.89,199.37,0.15,3,440.68,4882
74881,2022-05-27,Oficina,Papel A4,498,Mayorista,Norte,268.73,83.22,0.15,4,1074.92,9544
52163,2024-03-11,Muebles,Escritorio Ejecutivo,713,Distribuidor,Norte,194.2,454.18,0.0,2,388.41,5935
45852,2022-10-29,Muebles,Mesa Reuniones,366,Distribuidor,Este,167.34,192.21,0.1,4,669.37,5764
67160,2024-09-25,Oficina,Bolígrafos,290,Mayorista,Norte,59.09,74.29,0.0,3,177.28,4689
29081,2022-07-15,Tecnología,Monitor LG,802,Mayorista,Oeste,413.94,667.37,0.0,5,2069.7,1151
39428,2022-01-21,Oficina,Calculadora,277,Mayorista,Norte,13.88,38.56,0.0,5,69.4,2607
43264,2024-02-16,Oficina,Calculadora,303,Mayorista,Norte,32.36,43.1,0.1,3,97.08,3967
20457,2023-12-28,Muebles,Escritorio Ejecutivo,121,Online,Este,242.64,764.53,0.05,1,242.64,7636
19814,2023-01-23,Tecnología,Monitor LG,350,Mayorista,Este,283.61,509.44,0.1,4,1134.45,5701
57887,2023-04-26,Oficina,Calculadora,230,Distribuidor,Norte,88.68,60.01,0.15,5,443.41,3315
19589,2024-01-30,Muebles,Escritorio Ejecutivo,442,Mayorista,Centro,261.74,676.01,0.0,1,261.74,7940
70259,2024-07-03,Muebles,Escritorio Ejecutivo,862,Mayorista,Norte,562.23,606.16,0.0,4,2248.92,8801
39138,2024-05-23,Tecnología,Webcam HD,239,Online,Norte,851.33,689.77,0.05,1,851.33,2274
45713,2023-06-08,Muebles,Archivador Metálico,542,Distribuidor,Oeste,237.62,467.2,0.15,4,950.49,5097
36981,2022-04-09,Muebles,Escritorio Ejecutivo,689,Distribuidor,Norte,335.48,450.66,0.05,3,1006.45,3959
91970,2023-04-23,Muebles,Escritorio Ejecutivo,884,Mayorista,Norte,420.66,286.47,0.15,5,2103.28,1719
57691,2023-08-07,Muebles,Mesa Reuniones,804,Tienda Física,Norte,354.13,769.94,0.0,5,1770.64,8702
43570,2022-07-24,Muebles,Archivador Metálico,532,Mayorista,Este,388.24,521.65,0.1,2,776.48,5058
42499,2022-05-20,Tecnología,Webcam HD,792,Online,Norte,163.24,381.73,0.2,1,163.24,8335
66731,2022-04-08,Tecnología,Monitor LG,306,Mayorista,Norte,68.33,129.04,0.2,5,341.67,6019
11382,2023-08-15,Muebles,Archivador Metálico,791,Distribuidor,Norte,242.26,703.82,0.0,3,726.78,1142
21571,2022-05-20,Muebles,Estantería,606,Online,Oeste,188.08,401.25,0.2,5,940.38,1455
26664,2022-06-18,Tecnología,Webcam HD,407,Online,Oeste,729.23,662.31,0.2,2,1458.46,4206
37651,2022-03-11,Oficina,Calculadora,926,Distribuidor,Este,16.91,40.06,0.1,3,50.72,6387
14234,2023-10-24,Oficina,Calculadora,352,Mayorista,Sur,16.12,43.87,0.15,1,16.12,8215
96383,2023-12-19,Muebles,Silla Ergonómica,366,Mayorista,Este,275.83,397.24,0.0,3,827.49,3927
80265,2024-08-11,Muebles,Silla Ergonómica,928,Distribuidor,Centro,215.38,313.14,0.0,5,1076.9,2900
82936,2023-08-12,Muebles,Mesa Reuniones,273,Online,Norte,324.42,501.27,0.1,3,973.27,8542
18612,2023-07-15,Muebles,Archivador Metálico,142,Mayorista,Sur,522.18,613.82,0.1,4,2088.73,9552
24202,2024-02-25,Muebles,Estantería,940,Distribuidor,Este,224.33,233.53,0.15,2,448.66,5511
16677,2023-01-16,Tecnología,Webcam HD,429,Mayorista,Sur,323.46,845.36,0.1,4,1293.84,9323
25013,2023-11-04,Muebles,Archivador Metálico,299,Online,Norte,149.02,374.86,0.0,5,745.11,2795
77258,2023-11-21,Muebles,Estantería,986,Tienda Física,Norte,66.62,290.49,0.0,1,66.62,8306
52922,2022-08-08,Muebles,Mesa Reuniones,530,Distribuidor,Norte,216.73,563.1,0.15,4,866.93,4509
62583,2022-01-02,Tecnología,Mouse Logitech,697,Online,Oeste,192.58,451.15,0.2,5,962.89,4527
52257,2022-11-25,Muebles,Escritorio Ejecutivo,829,Mayorista,Oeste,801.37,740.76,0.15,3,2404.1,3906
10961,2023-09-16,Muebles,Archivador Metálico,416,Online,Oeste,377.04,749.47,0.1,2,754.09,8234
66664,2024-01-07,Tecnología,Teclado Mecánico,676,Mayorista,Este,326.23,462.88,0.15,4,1304.93,8937
71687,2024-01-26,Tecnología,Laptop Dell,394,Tienda Física,Norte,412.53,743.36,0.0,4,1650.13,6002
30428,2023-07-29,Muebles,Silla Ergonómica,253,Distribuidor,Norte,431.9,393.45,0.2,2,863.8,1136
24887,2022-02-17,Muebles,Archivador Metálico,742,Mayorista,Norte,222.94,501.61,0.2,3,668.81,9537
73566,2024-10-15,Oficina,Grapadora,408,Online,Norte,12.06,18.3,0.1,1,12.06,1579
48513,2024-02-27,Muebles,Archivador Metálico,326,Mayorista,Oeste,70.43,276.67,0.1,4,281.71,7697
52338,2023-12-28,Muebles,Mesa Reuniones,472,Distribuidor,Este,76.03,246.4,0.05,3,228.08,4787
58393,2022-01-07,Oficina,Carpetas,875,Online,Sur,39.08,71.17,0.05,2,78.15,7790
44289,2024-06-10,Tecnología,Mouse Logitech,512,Online,Norte,464.91,740.14,0.15,4,1859.64,9959
76826,2022-04-07,Tecnología,Monitor LG,828,Online,Este,145.24,273.28,0.2,1,145.24,2403
22498,2023-07-31,Oficina,Bolígrafos,483,Distribuidor,Oeste,6.51,14.69,0.0,5,32.55,2606
79104,2023-02-19,Oficina,Bolígrafos,896,Tienda Física,Sur,44.16,59.5,0.1,2,88.32,2964
37134,2022-11-01,Muebles,Mesa Reuniones,592,Online,Oeste,186.31,588.43,0.15,2,372.62,5623
10289,2024-11-25,Muebles,Escritorio Ejecutivo,168,Mayorista,Este,322.8,334.67,0.05,2,645.6,6643
55060,2023-08-10,Tecnología,Mouse Logitech,555,Mayorista,Centro,515.32,323.17,0.0,1,515.32,2634
23434,2022-08-01,Muebles,Silla Ergonómica,330,Online,Oeste,214.65,774.13,0.05,2,429.3,6202
64015,2022-08-13,Oficina,Bolígrafos,637,Distribuidor,Oeste,37.31,58.38,0.2,5,186.55,1663
53950,2023-11-13,Muebles,Estantería,357,Distribuidor,Este,196.35,233.72,0.15,3,589.04,1101
27659,2023-11-29,Oficina,Carpetas,464,Online,Sur,11.86,40.04,0.2,5,59.28,3423
66332,2024-01-26,Muebles,Archivador Metálico,159,Online,Sur,363.78,663.48,0.05,2,727.57,8201
94584,2023-07-03,Oficina,Grapadora,242,Tienda Física,Norte,34.78,61.16,0.1,2,69.55,3254
32633,2022-06-08,Tecnología,Teclado Mecánico,110,Mayorista,Sur,348.27,582.29,0.0,4,1393.08,5758
89004,2023-07-07,Oficina,Bolígrafos,867,Tienda Física,Oeste,144.43,78.51,0.1,4,577.7,8662
27738,2024-05-03,Oficina,Grapadora,273,Tienda Física,Norte,21.7,24.99,0.05,4,86.81,8639
77339,2023-10-15,Tecnología,Monitor LG,908,Tienda Física,Sur,271.64,338.88,0.0,1,271.64,6662
28852,2024-03-06,Oficina,Grapadora,981,Tienda Física,Oeste,29.8,68.02,0.1,5,148.99,2969
89526,2022-06-27,Oficina,Calculadora,449,Distribuidor,Centro,69.52,54.57,0.2,5,347.61,3823
10630,2023-12-21,Oficina,Calculadora,239,Distribuidor,Norte,31.2,64.16,0.0,2,62.39,2886
82858,2022-05-30,Oficina,Papel A4,830,Online,Oeste,30.92,62.83,0.15,2,61.85,4060
27501,2022-11-26,Tecnología,Webcam HD,535,Tienda Física,Norte,169.58,292.64,0.15,3,-508.75,1038
23026,2022-11-08,Tecnología,Laptop Dell,161,Distribuidor,Oeste,224.56,1022.32,0.0,2,449.12,2333
97821,2024-06-03,Oficina,Carpetas,859,Distribuidor,Este,37.54,75.39,0.05,2,75.09,7858
42077,2022-07-17,Muebles,Estantería,237,Online,Norte,284.66,429.97,0.2,1,284.66,8009
73699,2022-03-29,Muebles,Archivador Metálico,390,Tienda Física,Sur,655.53,782.98,0.0,1,655.53,6099
99109,2023-08-03,Oficina,Bolígrafos,353,Distribuidor,Este,22.49,50.08,0.1,1,22.49,7001
42788,2023-12-13,Oficina,Papel A4,441,Online,Norte,21.34,54.4,0.1,2,-42.69,5999
29838,2023-08-01,Oficina,Papel A4,983,Tienda Física,Este,10.54,16.2,0.05,2,21.09,4089
28594,2024-04-05,Muebles,Silla Ergonómica,322,Online,Este,107.34,251.49,0.0,2,214.68,nan
33633,2024-12-03,Muebles,Mesa Reuniones,171,Mayorista,Norte,285.47,232.07,0.15,5,1427.35,9304
82827,2022-03-04,Oficina,Papel A4,785,Tienda Física,Sur,12.34,20.37,0.15,3,37.01,4056
68970,2022-10-23,Tecnología,Teclado Mecánico,771,Tienda Física,Este,269.55,593.28,0.2,3,808.65,5959
58078,2022-11-23,Oficina,Grapadora,126,Distribuidor,Norte,24.88,91.46,0.15,1,24.88,7245
28608,2022-05-30,Oficina,Papel A4,414,Mayorista,Centro,27.41,59.86,0.1,2,54.82,9358
56521,2022-03-18,Muebles,Archivador Metálico,748,Distribuidor,Este,256.94,448.21,0.15,1,256.94,9447
66460,2022-05-17,Tecnología,Teclado Mecánico,915,Mayorista,Norte,527.44,746.96,0.15,4,2109.76,5623
12612,2024-08-20,Tecnología,Monitor LG,203,Distribuidor,Centro,547.22,733.02,0.15,1,547.22,3944
28428,2024-02-15,Muebles,Escritorio Ejecutivo,635,Tienda Física,Norte,317.83,709.31,0.0,3,953.48,6277
43326,2022-07-21,Tecnología,Monitor LG,643,Mayorista,Oeste,799.13,772.85,0.0,3,2397.38,4617
61238,2022-09-11,Tecnología,Webcam HD,357,Distribuidor,Oeste,201.45,348.99,0.0,5,1007.25,7245
92986,2022-06-02,Oficina,Grapadora,988,Distribuidor,Norte,14.4,24.34,0.05,5,71.99,4994
57498,2023-04-24,Tecnología,Webcam HD,399,Mayorista,Centro,510.84,812.25,0.1,1,510.84,4481
41314,2023-07-31,Muebles,Silla Ergonómica,484,Distribuidor,Este,363.14,764.46,0.0,3,1089.41,2801
46888,2022-05-02,Muebles,Archivador Metálico,245,Tienda Física,Este,178.44,256.29,0.05,3,535.31,9447
67752,2022-01-09,Oficina,Grapadora,253,Online,Este,17.69,34.21,0.05,4,70.77,7948
72706,2023-08-13,Tecnología,Mouse Logitech,407,Distribuidor,Oeste,286.92,147.19,0.15,2,573.85,2533
72278,2024-11-03,Oficina,Carpetas,281,Online,Este,5.09,11.71,0.0,3,15.28,6395
93154,2022-05-22,Muebles,Estantería,391,Tienda Física,Este,307.95,620.33,0.2,3,923.86,7008
56277,2023-12-28,Muebles,Archivador Metálico,852,Online,Centro,146.06,419.18,0.2,1,146.06,2588
96596,2024-08-20,Tecnología,Laptop Dell,935,Tienda Física,Sur,364.74,434.72,0.0,3,1094.23,6785
16511,2023-07-12,Oficina,Bolígrafos,141,Mayorista,Centro,5.57,10.52,0.05,3,16.71,5611
50033,2023-06-01,Oficina,Grapadora,168,Online,Sur,27.35,40.93,0.0,5,136.76,3927
96138,2024-10-01,Tecnología,Monitor LG,839,Tienda Física,Norte,356.6,717.94,0.1,2,713.19,1133
22363,2023-01-16,Oficina,Bolígrafos,941,Mayorista,Centro,32.67,91.81,0.05,5,163.35,8801
77236,2024-05-13,Muebles,Estantería,524,Mayorista,Sur,253.54,230.61,0.1,5,1267.69,5819
84434,2023-01-06,Tecnología,Teclado Mecánico,854,Mayorista,Este,355.37,640.92,0.0,3,1066.12,5158
12824,2024-10-27,Tecnología,Laptop Dell,737,Mayorista,Norte,284.41,567.31,0.15,5,1422.05,7572
14601,2022-03-29,Tecnología,Webcam HD,463,Online,Norte,680.47,722.25,0.0,1,680.47,4225
46317,2024-08-07,Tecnología,Webcam HD,623,Mayorista,Centro,360.43,722.61,0.1,5,1802.14,5214
99800,2024-07-25,Muebles,Escritorio Ejecutivo,676,Online,Sur,333.89,542.68,0.2,4,1335.55,5134
66485,2024-04-11,Oficina,Calculadora,230,Online,Oeste,52.16,82.55,0.05,4,208.66,9268
35905,2023-08-17,Tecnología,Mouse Logitech,988,Tienda Física,Norte,172.25,328.63,0.0,3,516.74,2900
97844,2024-02-09,Oficina,Carpetas,455,Online,Centro,26.32,22.61,0.15,2,52.63,8930
18597,2022-03-04,Oficina,Grapadora,399,Mayorista,Oeste,40.91,58.81,0.2,5,204.54,7017
97800,2022-12-13,Muebles,Silla Ergonómica,471,Tienda Física,Sur,148.32,763.45,0.05,5,741.61,1142
68019,2022-01-09,Tecnología,Mouse Logitech,248,Online,Centro,496.47,904.94,0.0,1,496.47,2940
84667,2022-12-15,Oficina,Calculadora,953,Tienda Física,Este,7.06,15.21,0.1,4,28.23,3133
47824,2023-02-26,Oficina,Calculadora,856,Online,Sur,22.76,58.39,0.05,2,45.52,3131
64303,2023-07-03,Tecnología,Mouse Logitech,767,Distribuidor,Oeste,439.91,693.99,0.0,3,1319.73,2775
25958,2024-06-24,Oficina,Bolígrafos,789,Online,Sur,34.24,68.14,0.2,4,136.97,5267
66270,2022-05-25,Muebles,Mesa Reuniones,569,Mayorista,Centro,75.16,207.88,0.2,1,75.16,5204
58886,2023-11-16,Tecnología,Laptop Dell,174,Mayorista,Oeste,50.57,218.85,0.2,1,50.57,1534
32639,2024-02-23,Oficina,Calculadora,722,Mayorista,Centro,25.06,55.35,0.2,2,50.13,9628
89574,2024-06-09,Tecnología,Webcam HD,137,Online,Este,192.38,429.26,0.2,3,577.13,9442
88758,2024-10-17,Tecnología,Teclado Mecánico,353,Tienda Física,Este,296.05,790.52,0.05,3,888.16,2634
82652,2023-07-05,Tecnología,Laptop Dell,822,Mayorista,Este,898.21,956.74,0.0,1,898.21,6377
22456,2023-08-28,Tecnología,Mouse Logitech,393,Mayorista,Este,358.82,625.8,0.2,4,1435.3,8937
22842,2024-09-28,Oficina,Bolígrafos,665,Tienda Física,Centro,38.03,62.32,0.05,1,38.03,2097
75992,2023-07-29,Muebles,Estantería,598,Mayorista,Centro,426.81,449.45,0.1,4,1707.25,8255
22694,2022-03-11,Tecnología,Webcam HD,999,Tienda Física,Sur,299.12,720.95,0.05,5,1495.6,4097
80524,2023-09-22,Muebles,Archivador Metálico,402,Online,Sur,181.33,501.87,0.15,3,543.99,2225
42711,2024-01-07,Muebles,Mesa Reuniones,758,Distribuidor,Centro,559.2,693.47,0.0,4,2236.79,8008
97217,2024-10-15,Oficina,Grapadora,589,Online,Norte,32.02,51.71,0.0,3,96.05,2097
70255,2023-02-02,Tecnología,Teclado Mecánico,746,Distribuidor,Este,392.1,817.63,0.0,2,784.2,2969
58409,2022-11-05,Tecnología,Teclado Mecánico,951,Online,Norte,127.82,568.69,0.2,4,511.27,1640
33259,2022-04-29,Muebles,Archivador Metálico,600,Online,Norte,377.38,600.99,0.15,2,754.76,2942
68154,2024-02-29,Tecnología,Teclado Mecánico,376,Distribuidor,Este,78.17,276.28,0.1,2,156.34,7636
78383,2024-10-05,Oficina,Grapadora,224,Distribuidor,Oeste,9.66,7.98,0.2,3,28.99,9507
91905,2022-09-21,Tecnología,Laptop Dell,822,Distribuidor,Sur,94.76,149.88,0.15,2,189.53,9527
83880,2024-01-19,Oficina,Bolígrafos,650,Online,Sur,9.93,16.73,0.15,4,39.73,2003
93206,2022-06-13,Tecnología,Monitor LG,382,Distribuidor,Centro,101.23,141.77,0.15,1,101.23,5758
33142,2022-08-08,Muebles,Estantería,396,Tienda Física,Oeste,141.15,379.52,0.05,3,423.45,8406
12840,2022-10-31,Muebles,Mesa Reuniones,993,Distribuidor,Centro,128.22,580.76,0.2,4,512.88,2606
56722,2024-02-20,Tecnología,Mouse Logitech,806,Tienda Física,Norte,224.75,676.69,0.1,1,224.75,2606
58560,2022-10-02,Oficina,Carpetas,577,Tienda Física,Oeste,10.3,22.64,0.1,3,30.89,9312
61600,2024-08-13,Oficina,Bolígrafos,150,Tienda Física,Norte,14.26,27.16,0.2,1,14.26,2798
92463,2024-10-07,Oficina,Bolígrafos,748,Online,Sur,40.52,67.21,0.15,1,40.52,9442
54088,2024-01-25,Oficina,Calculadora,989,Mayorista,Centro,2.94,8.3,0.2,5,14.72,7056
95475,2023-07-15,Muebles,Escritorio Ejecutivo,726,Mayorista,Oeste,393.35,470.6,0.2,5,1966.73,4585
71527,2022-05-20,Tecnología,Laptop Dell,416,Mayorista,Norte,411.98,797.3,0.0,3,1235.94,2084
78782,2023-01-27,Oficina,Grapadora,691,Online,Oeste,6.84,25.51,0.2,4,27.34,5210
58123,2022-09-24,Tecnología,Webcam HD,634,Mayorista,Norte,439.87,520.37,0.0,2,879.74,5935
84830,2022-06-19,Muebles,Mesa Reuniones,244,Online,Centro,326.24,456.9,0.1,4,1304.97,5873
94604,2022-01-13,Oficina,Calculadora,595,Distribuidor,Centro,39.51,86.54,0.05,1,39.51,4585
75618,2022-12-18,Muebles,Mesa Reuniones,997,Mayorista,Norte,274.05,430.84,0.1,5,1370.25,7056
93867,2024-08-03,Oficina,Bolígrafos,106,Distribuidor,Centro,54.58,45.37,0.15,2,109.16,8449
54679,2024-07-22,Tecnología,Laptop Dell,723,Online,Norte,322.93,481.16,0.05,4,1291.72,4056
62421,2022-07-10,Tecnología,Mouse Logitech,125,Tienda Física,Este,398.84,438.37,0.0,2,797.68,9436
42572,2023-10-04,Muebles,Mesa Reuniones,584,Tienda Física,Norte,293.8,555.31,0.15,5,1469.02,9507
14901,2023-12-10,Oficina,Papel A4,627,Mayorista,Sur,99.83,88.32,0.0,3,299.5,9323
94157,2023-01-12,Tecnología,Monitor LG,687,Tienda Física,Sur,108.22,214.22,0.2,2,216.45,1579
70223,2022-07-07,Muebles,Archivador Metálico,196,Mayorista,Este,124.57,277.86,0.05,5,622.87,9876
64378,2024-08-21,Oficina,Bolígrafos,666,Online,Norte,35.21,90.55,0.0,5,176.04,1618
62934,2023-03-22,Muebles,Archivador Metálico,946,Online,Este,142.45,431.63,0.15,5,712.23,5070
57280,2023-01-10,Muebles,Estantería,794,Online,Centro,204.45,461.17,0.0,5,1022.23,8930
54439,2022-08-13,Muebles,Estantería,754,Online,Sur,314.58,471.77,0.0,4,1258.31,1258
61173,2023-10-18,Oficina,Calculadora,249,Distribuidor,Centro,19.67,49.38,0.2,5,98.34,6595
63681,2024-07-05,Muebles,Escritorio Ejecutivo,138,Tienda Física,Sur,772.51,457.68,0.15,2,1545.02,1352
82475,2022-10-23,Oficina,Calculadora,123,Online,Norte,37.66,77.01,0.05,1,37.66,4948
20392,2023-06-10,Tecnología,Laptop Dell,194,Mayorista,Norte,839.31,627.18,0.05,4,3357.24,7279
